supplier_name,model,name,description,category,sub_category,btu,image_url,price_no_vat,tipe_item,id,created_date,updated_date,created_by_id,created_by,is_sample
"אלקטרה","מאייד מתועל ל.ב - ELVIDSMDA-80","אלקטרה - מאייד מתועל ל.ב - ELVIDSMDA-80","","יחידות פנים","מאיידים נסתרים לחץ בנוני דור 2","30700","","5030","מאייד","68da4f7942eb394eefb9c25a","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ב - ELVIDSMDA-100","אלקטרה - מאייד מתועל ל.ב - ELVIDSMDA-100","","יחידות פנים","מאיידים נסתרים לחץ בנוני דור 2","38200","","5360","מאייד","68da4f7942eb394eefb9c25b","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד זריקה ישירה ל.נ תומך HYPER-LINK - E-SLD-25","אלקטרה - מאייד זריקה ישירה ל.נ תומך HYPER-LINK - E-SLD-25","","יחידות פנים","מאיידים נסתרים לחץ נמוך דור 3","9550","","2760","מאייד","68da4f7942eb394eefb9c253","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד זריקה ישירה ל.נ תומך HYPER-LINK - E-SLD-32","אלקטרה - מאייד זריקה ישירה ל.נ תומך HYPER-LINK - E-SLD-32","","יחידות פנים","מאיידים נסתרים לחץ נמוך דור 3","12285","","2840","מאייד","68da4f7942eb394eefb9c254","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד זריקה ישירה ל.נ תומך HYPER-LINK - E-SLD-63","אלקטרה - מאייד זריקה ישירה ל.נ תומך HYPER-LINK - E-SLD-63","","יחידות פנים","מאיידים נסתרים לחץ נמוך דור 3","24225","","3720","מאייד","68da4f7942eb394eefb9c257","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ב תומך HYPER-LINK - E-SMD-50","אלקטרה - מאייד מתועל ל.ב תומך HYPER-LINK - E-SMD-50","","יחידות פנים","מאיידים נסתרים לחץ בנוני דור 3","19110","","3850","מאייד","68da4f7942eb394eefb9c25f","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאיידים עילי - ELVIHWM9D-63","אלקטרה - מאיידים עילי - ELVIHWM9D-63","","יחידות פנים","מאיידים עיליים דור 2","24200","","2870","מאייד","68da4f7942eb394eefb9c250","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד זריקה ישירה ל.נ תומך HYPER-LINK - E-SLD-40","אלקטרה - מאייד זריקה ישירה ל.נ תומך HYPER-LINK - E-SLD-40","","יחידות פנים","מאיידים נסתרים לחץ נמוך דור 3","15355","","3190","מאייד","68da4f7942eb394eefb9c255","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאיידים עילי - ELVIHWM9D-50","אלקטרה - מאיידים עילי - ELVIHWM9D-50","","יחידות פנים","מאיידים עיליים דור 2","19100","","2660","מאייד","68da4f7942eb394eefb9c24f","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד אנכי ללא כיסוי - MI2-56F3DHN1A","אלקטרה - מאייד אנכי ללא כיסוי - MI2-56F3DHN1A","","יחידות פנים","מאיידים אנכיים ללא כיסוי","19100","","4050","מאייד","68da4f7942eb394eefb9c279","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","קסטה 4 יציאות 60X60 תומך HYPER-LINK - E-CACD-50","אלקטרה - קסטה 4 יציאות 60X60 תומך HYPER-LINK - E-CACD-50","","יחידות פנים","קסטות 60X60 כולל פאנל דור 3","19110","","3950","מאייד","68da4f7942eb394eefb9c286","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ב תומך HYPER-LINK - E-SMD-125","אלקטרה - מאייד מתועל ל.ב תומך HYPER-LINK - E-SMD-125","","יחידות פנים","מאיידים נסתרים לחץ בנוני דור 3","47800","","5740","מאייד","68da4f7942eb394eefb9c263","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","קסטה 4 יציאות 90X90 - ELVICABD-50","אלקטרה - קסטה 4 יציאות 90X90 - ELVICABD-50","","יחידות פנים","קסטות 90X90 כולל פאנל דור 3","19100","","4320","מאייד","68da4f7942eb394eefb9c287","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","קסטה 4 יציאות 90X90 - ELVICABD-63","אלקטרה - קסטה 4 יציאות 90X90 - ELVICABD-63","","יחידות פנים","קסטות 90X90 כולל פאנל דור 3","24200","","4460","מאייד","68da4f7942eb394eefb9c288","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","קסטה 4 יציאות 90X90 - ELVICABD-80","אלקטרה - קסטה 4 יציאות 90X90 - ELVICABD-80","","יחידות פנים","קסטות 90X90 כולל פאנל דור 3","30700","","4870","מאייד","68da4f7942eb394eefb9c28a","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ב תומך HYPER-LINK - E-SMD-140-V","אלקטרה - מאייד מתועל ל.ב תומך HYPER-LINK - E-SMD-140-V","","יחידות פנים","מאיידים  לחץ בנוני מוסבים הסבה לורטיקלי","54594","","13610","מאייד","68da4f7942eb394eefb9c269","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ג - ELVIDSHD-400","אלקטרה - מאייד מתועל ל.ג - ELVIDSHD-400","","יחידות פנים","מאיידים נסתרים לחץ גבוה דור 2","153500","","20950","מאייד","68da4f7942eb394eefb9c270","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ב.ג - EMD VRF - 140","אלקטרה - מאייד מתועל ל.ב.ג - EMD VRF - 140","","יחידות פנים","מאייד מתועל לחץ בינוני גבוה","54800","","8700","מאייד","68da4f7942eb394eefb9c276","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","קסטה 4 יציאות 60X60 - ELVICACD-32","אלקטרה - קסטה 4 יציאות 60X60 - ELVICACD-32","","יחידות פנים","קסטות 60X60 כולל פאנל דור 2","12300","","3510","מאייד","68da4f7942eb394eefb9c281","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ב.ג - EMD VRF - 125","אלקטרה - מאייד מתועל ל.ב.ג - EMD VRF - 125","","יחידות פנים","מאייד מתועל לחץ בינוני גבוה","47800","","8180","מאייד","68da4f7942eb394eefb9c275","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד אנכי ללא כיסוי - MI2-45F3DHN1A","אלקטרה - מאייד אנכי ללא כיסוי - MI2-45F3DHN1A","","יחידות פנים","מאיידים אנכיים ללא כיסוי","15400","","3850","מאייד","68da4f7942eb394eefb9c278","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד אנכי ללא כיסוי - MI2-80F3DHN1A","אלקטרה - מאייד אנכי ללא כיסוי - MI2-80F3DHN1A","","יחידות פנים","מאיידים אנכיים ללא כיסוי","27300","","5040","מאייד","68da4f7942eb394eefb9c27b","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","קסטה 4 יציאות 60X60 תומך HYPER-LINK - E-CACD-25","אלקטרה - קסטה 4 יציאות 60X60 תומך HYPER-LINK - E-CACD-25","","יחידות פנים","קסטות 60X60 כולל פאנל דור 3","9550","","3270","מאייד","68da4f7942eb394eefb9c283","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ג תומך HYPER-LINK - E-SHD-140","אלקטרה - מאייד מתועל ל.ג תומך HYPER-LINK - E-SHD-140","","יחידות פנים","מאיידים נסתרים לחץ גבוה דור 3","54595","","6470","מאייד","68da4f7942eb394eefb9c274","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד אנכי ללא כיסוי - MI2-71F3DHN1A","אלקטרה - מאייד אנכי ללא כיסוי - MI2-71F3DHN1A","","יחידות פנים","מאיידים אנכיים ללא כיסוי","24200","","4860","מאייד","68da4f7942eb394eefb9c27a","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ב תומך HYPER-LINK - E-SMD-100-V","אלקטרה - מאייד מתועל ל.ב תומך HYPER-LINK - E-SMD-100-V","","יחידות פנים","מאיידים  לחץ בנוני מוסבים הסבה לורטיקלי","38220","","12060","מאייד","68da4f7942eb394eefb9c267","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ג - ELVIDSHD-140","אלקטרה - מאייד מתועל ל.ג - ELVIDSHD-140","","יחידות פנים","מאיידים נסתרים לחץ גבוה דור 2","54600","","6470","מאייד","68da4f7942eb394eefb9c26b","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ב תומך HYPER-LINK - E-SMD-100","אלקטרה - מאייד מתועל ל.ב תומך HYPER-LINK - E-SMD-100","","יחידות פנים","מאיידים נסתרים לחץ בנוני דור 3","38220","","5560","מאייד","68da4f7942eb394eefb9c262","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ג - ELVIDSHD-125","אלקטרה - מאייד מתועל ל.ג - ELVIDSHD-125","","יחידות פנים","מאיידים נסתרים לחץ גבוה דור 2","47800","","6440","מאייד","68da4f7942eb394eefb9c26a","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ג תומך HYPER-LINK - E-SHD-125","אלקטרה - מאייד מתועל ל.ג תומך HYPER-LINK - E-SHD-125","","יחידות פנים","מאיידים נסתרים לחץ גבוה דור 3","47770","","6300","מאייד","68da4f7942eb394eefb9c273","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ב תומך HYPER-LINK - E-SMD-63","אלקטרה - מאייד מתועל ל.ב תומך HYPER-LINK - E-SMD-63","","יחידות פנים","מאיידים נסתרים לחץ בנוני דור 3","24225","","4780","מאייד","68da4f7942eb394eefb9c260","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ג - ELVIDSHD-350","אלקטרה - מאייד מתועל ל.ג - ELVIDSHD-350","","יחידות פנים","מאיידים נסתרים לחץ גבוה דור 2","136500","","18950","מאייד","68da4f7942eb394eefb9c26f","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ג תומך HYPER-LINK - E-SHD-100","אלקטרה - מאייד מתועל ל.ג תומך HYPER-LINK - E-SHD-100","","יחידות פנים","מאיידים נסתרים לחץ גבוה דור 3","38215","","6000","מאייד","68da4f7942eb394eefb9c272","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד אוויר צח - ELVIDSFD-180","אלקטרה - מאייד אוויר צח - ELVIDSFD-180","","יחידות פנים","אוויר צח","68200","","11900","מאייד","68da4f7942eb394eefb9c27d","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","קסטה 4 יציאות 90X90 - ELVICABD-71","אלקטרה - קסטה 4 יציאות 90X90 - ELVICABD-71","","יחידות פנים","קסטות 90X90 כולל פאנל דור 3","27300","","4780","מאייד","68da4f7942eb394eefb9c289","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ב תומך HYPER-LINK - E-SMD-125-V","אלקטרה - מאייד מתועל ל.ב תומך HYPER-LINK - E-SMD-125-V","","יחידות פנים","מאיידים  לחץ בנוני מוסבים הסבה לורטיקלי","47800","","12450","מאייד","68da4f7942eb394eefb9c268","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ג - ELVIDSHD-250","אלקטרה - מאייד מתועל ל.ג - ELVIDSHD-250","","יחידות פנים","מאיידים נסתרים לחץ גבוה דור 2","95500","","11950","מאייד","68da4f7942eb394eefb9c26e","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד אוויר צח - ELVIDSFD-220","אלקטרה - מאייד אוויר צח - ELVIDSFD-220","","יחידות פנים","אוויר צח","85300","","12030","מאייד","68da4f7942eb394eefb9c27e","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","קסטה 4 יציאות 60X60 תומך HYPER-LINK - E-CACD-32","אלקטרה - קסטה 4 יציאות 60X60 תומך HYPER-LINK - E-CACD-32","","יחידות פנים","קסטות 60X60 כולל פאנל דור 3","12285","","3510","מאייד","68da4f7942eb394eefb9c284","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","קסטה 4 יציאות 60X60 תומך HYPER-LINK - E-CACD-40","אלקטרה - קסטה 4 יציאות 60X60 תומך HYPER-LINK - E-CACD-40","","יחידות פנים","קסטות 60X60 כולל פאנל דור 3","15355","","3640","מאייד","68da4f7942eb394eefb9c285","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ב תומך HYPER-LINK - E-SMD-140","אלקטרה - מאייד מתועל ל.ב תומך HYPER-LINK - E-SMD-140","","יחידות פנים","מאיידים נסתרים לחץ בנוני דור 3","54594","","6180","מאייד","68da4f7942eb394eefb9c264","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד אנכי ללא כיסוי - MI2-36F3DHN1A","אלקטרה - מאייד אנכי ללא כיסוי - MI2-36F3DHN1A","","יחידות פנים","מאיידים אנכיים ללא כיסוי","12300","","3780","מאייד","68da4f7942eb394eefb9c277","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ב תומך HYPER-LINK - E-SMD-80","אלקטרה - מאייד מתועל ל.ב תומך HYPER-LINK - E-SMD-80","","יחידות פנים","מאיידים נסתרים לחץ בנוני דור 3","30710","","5030","מאייד","68da4f7942eb394eefb9c261","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ג - ELVIDSHD-220","אלקטרה - מאייד מתועל ל.ג - ELVIDSHD-220","","יחידות פנים","מאיידים נסתרים לחץ גבוה דור 2","85300","","11220","מאייד","68da4f7942eb394eefb9c26d","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"אלקטרה","מאייד מתועל ל.ב תומך HYPER-LINK - E-SMD-63-V","אלקטרה - מאייד מתועל ל.ב תומך HYPER-LINK - E-SMD-63-V","","יחידות פנים","מאיידים  לחץ בנוני מוסבים הסבה לורטיקלי","24225","","8780","מאייד","68da4f7942eb394eefb9c265","2025-09-29T09:20:57.461000","2025-09-29T09:20:57.461000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
